scene,frame_index,n_models,signal_var,signal_std,signal_endpoint_var,loss_mean,loss_ensmean,fail_top05,fail_top10,fail_top15,fail_top20,within_scene_pct,fail_within_scene
scene-0145,25,13,5.096368663061585,2.257513823448615,15.838123439533197,1.9677371240838215,1.7437133261967854,0,0,0,0,0.88,1
scene-0146,0,13,4.386305355587552,2.094350819606771,12.699660039270888,3.6875987032611226,3.584695970400293,1,1,1,1,0.7083333333333334,0
scene-0146,1,13,13.869365768147338,3.724159739880573,40.64904500863476,4.211421374643675,3.743608745356793,1,1,1,1,0.875,1
scene-0146,2,13,20.365493598161372,4.512814376656919,56.956560323315514,4.302490883000946,3.597609245752382,1,1,1,1,0.9583333333333334,1
scene-0146,3,13,19.862822967209947,4.456772707600192,54.92042677053708,3.30947499290553,2.725156650277366,1,1,1,1,0.6666666666666666,0
scene-0146,4,13,17.6476054819141,4.200905316942301,46.09549848085184,4.221334706010217,4.088305363934128,1,1,1,1,0.9166666666666666,1
scene-0146,5,13,17.525518022547455,4.186349008688532,49.88029349374923,3.8412659319595948,3.513389115675125,1,1,1,1,0.7916666666666666,0
scene-0146,6,13,11.65943735203941,3.414591828028558,34.2658017353269,3.9616163285300305,3.8746415156279475,1,1,1,1,0.8333333333333334,1
scene-0146,7,13,11.120932421751599,3.3348062045269735,31.01678340608624,2.293383371819083,2.220255699933039,0,0,0,1,0.4583333333333333,0
scene-0146,8,13,14.553098083665667,3.814852301684256,44.23153457399985,2.8195140871101367,1.818327264302579,0,1,1,1,0.5833333333333334,0
scene-0146,9,13,3.935388120735827,1.9837812683700355,9.931061283081466,1.9494493452781352,1.7324158945193444,0,0,0,0,0.4166666666666667,0
scene-0146,10,13,2.0896005634079713,1.4455450748447698,5.990169865596802,1.0371550286835023,0.7240430098617227,0,0,0,0,0.0,0
scene-0146,11,13,15.05313642300967,3.879837164496684,44.306361645867206,4.930809371320189,4.905550765461884,1,1,1,1,1.0,1
scene-0146,12,13,13.107064974446423,3.6203680716808924,40.22769252627354,3.689845844569006,3.588073075508852,1,1,1,1,0.75,0
scene-0146,13,13,8.089264796145612,2.8441632857741506,27.289696883307307,2.9099371009797164,2.854335113848663,0,1,1,1,0.625,0
scene-0146,14,13,9.141074916107621,3.023421061663033,30.24727282140128,2.7384441960337567,2.615955696533764,0,1,1,1,0.5416666666666666,0
scene-0146,15,13,1.5280800036670577,1.236155331528792,4.956931242361341,1.3244563968987952,1.0893906448257151,0,0,0,0,0.08333333333333333,0
scene-0146,16,13,15.657103656969527,3.956905818561964,50.64106080999112,2.658026453540605,1.163784673614639,0,1,1,1,0.5,0
scene-0146,17,13,2.0909249531374012,1.4460030958256629,7.250524761491487,1.4618319199724281,1.003974714043906,0,0,0,0,0.16666666666666666,0
scene-0146,18,13,3.3913448697738637,1.8415604442357747,10.800471248407133,1.4589156922874493,0.8548560293711649,0,0,0,0,0.125,0
scene-0146,19,13,5.8900869367971564,2.426950130677834,18.935788659204977,1.585777803319084,0.3826788697276975,0,0,0,0,0.20833333333333334,0
scene-0146,20,13,7.118907304466847,2.6681280524867708,21.445972779691985,1.8955511210542353,0.38756787192302294,0,0,0,0,0.375,0
scene-0146,21,13,5.9010825451136215,2.429214388462579,17.371814109364536,1.6331215063061226,0.38644862870339175,0,0,0,0,0.25,0
scene-0146,22,13,2.8758383019986247,1.6958296795370178,8.553317407237717,1.2108470935602929,0.32036951995958385,0,0,0,0,0.041666666666666664,0
scene-0146,23,13,6.4161331990407495,2.5330087246278388,20.00856179049589,1.7192338542285874,0.3067602080674156,0,0,0,0,0.3333333333333333,0
scene-0146,24,13,6.873554742329009,2.621746506115534,22.688604386634687,1.717407327749359,0.46240215824695374,0,0,0,0,0.2916666666666667,0
scene-0147,0,13,2.3998329735620705,1.5491394299939791,7.7999603946100065,1.4837569369140953,1.4337712769687254,0,0,0,0,0.4166666666666667,0
scene-0147,1,13,4.0238180959779015,2.005945686198383,13.32668073254813,1.575228590830591,1.1630313289716956,0,0,0,0,0.5,0
scene-0147,2,13,1.014186299771379,1.0070681703695035,3.55377975552383,0.7822027885429523,0.3444898185677466,0,0,0,0,0.0,0
scene-0147,3,13,1.9399695653970348,1.392827902289811,7.3967209429356915,0.9485799456945655,0.26716124902833466,0,0,0,0,0.041666666666666664,0
scene-0147,4,13,1.2406953233413087,1.1138650382076407,3.9377135059469857,0.9910549789558775,0.4851498406361073,0,0,0,0,0.08333333333333333,0
scene-0147,5,13,2.9107797978209646,1.706100758402318,9.747282703808573,1.3628837041679573,0.5730896540211109,0,0,0,0,0.25,0
scene-0147,6,13,0.5011559716934181,0.7079237047121801,1.6704307170196624,1.3743572484860258,1.335063338157313,0,0,0,0,0.2916666666666667,0
scene-0147,7,13,0.8741244396245582,0.9349462228516452,2.5794782618700904,1.382982657378251,1.2989606363685728,0,0,0,0,0.3333333333333333,0
scene-0147,8,13,0.6006492289386451,0.77501563141568,1.535306859430169,1.1722915902811497,1.143496022247734,0,0,0,0,0.125,0
scene-0147,9,13,1.9654622043824832,1.4019494300375044,6.216132497799078,1.4462028095758432,1.1808114546258597,0,0,0,0,0.375,0
scene-0147,10,13,1.2313732055828457,1.1096725668334988,3.5877443075532645,1.4886338130207404,1.4333294261357938,0,0,0,0,0.4583333333333333,0
scene-0147,11,13,3.390735380919812,1.8413949551684483,10.441104264067247,1.843095827251672,1.4100802706126174,0,0,0,0,0.875,1
scene-0147,12,13,5.736224532240538,2.395041655637859,17.3741690487124,2.091214509499883,1.2766196189369003,0,0,0,0,0.9583333333333334,1
scene-0147,13,13,3.119012132178876,1.766072516115597,8.390444123904617,1.197775190258298,0.7110784062092317,0,0,0,0,0.16666666666666666,0
scene-0147,14,13,4.209913535978284,2.0518073827672723,12.203987543131806,1.7081001094381514,1.4889560836365885,0,0,0,0,0.7083333333333334,0
scene-0147,15,13,6.805284429651331,2.608694008436277,19.041069845154055,1.911391078963433,1.1749946884839009,0,0,0,0,0.9166666666666666,1
scene-0147,16,13,7.371901680277657,2.7151246159757854,19.69372466516948,1.7721313064254098,0.8274474312088284,0,0,0,0,0.7916666666666666,0
scene-0147,17,13,4.397296490326073,2.096973173487461,11.31785894132938,1.6240331137798805,0.9004139248136495,0,0,0,0,0.5833333333333334,0
scene-0147,18,13,5.020469707543914,2.240640468157244,12.715210579000276,1.5880197811371628,0.3181207870979736,0,0,0,0,0.5416666666666666,0
scene-0147,19,13,5.257595147132279,2.2929446454575126,12.609142461127483,1.7079464164926355,0.33911806810210904,0,0,0,0,0.6666666666666666,0
scene-0147,20,13,5.4936191060261415,2.343847073941929,14.173118892883654,1.7917410545680874,0.693757059729526,0,0,0,0,0.8333333333333334,1
scene-0147,21,13,2.4702226716695246,1.5716942042488815,5.626250672006507,1.2833185481332583,0.6671414471559683,0,0,0,0,0.20833333333333334,0
scene-0147,22,13,1.8213087324901516,1.349558717688916,5.346484157083943,1.7677031534463112,1.6728412662853376,0,0,0,0,0.75,0
scene-0147,23,13,0.30120844416536974,0.5488246023688895,0.99766189139068,1.6862328914716822,1.675024122259136,0,0,0,0,0.625,0
scene-0147,24,13,0.3537389714818804,0.5947595913323974,1.0983544561469016,2.206037586725958,2.1994934260196444,0,0,0,1,1.0,1
scene-0148,0,13,1.8905676880612667,1.3749791591370637,5.686007729575058,1.4626564615242015,1.2582172766320792,0,0,0,0,0.08,0
scene-0148,1,13,0.9493049876887286,0.9743228354548243,2.5867222898887405,1.5400991854180583,1.4324151711631792,0,0,0,0,0.28,0
scene-0148,2,13,0.8995868273456379,0.9484655119431796,2.571816031945119,1.4622177278076014,1.4118238652687511,0,0,0,0,0.04,0
scene-0148,3,13,1.209487218703365,1.099766892892928,3.717092771837315,2.008697751898387,1.9110471181714752,0,0,0,0,0.72,0
scene-0148,4,13,2.365943691714755,1.5381624399635934,7.5700574783028065,1.4702470480069185,1.0762521825194933,0,0,0,0,0.16,0
scene-0148,5,13,1.6011346007731362,1.265359474921311,5.2233564226236995,1.7445980677428399,1.5896028288772381,0,0,0,0,0.56,0
scene-0148,6,13,2.6210886684082735,1.6189776614914344,8.958602704471797,1.8321647925371265,1.5522347770611653,0,0,0,0,0.64,0
scene-0148,7,13,1.1099962593366224,1.0535636000435011,3.212835653324682,1.4644694642288367,1.3732893134395248,0,0,0,0,0.12,0
scene-0148,8,13,1.1866602103345025,1.0893393458121774,3.5425166455371855,1.5170228976083882,1.4961571134869178,0,0,0,0,0.2,0
scene-0148,9,13,0.9351224998495367,0.9670173213803033,2.23735641109719,1.527162112342278,1.5238765190316519,0,0,0,0,0.24,0
scene-0148,10,13,1.3746179497868498,1.172441021879928,3.662169158619475,1.5553217934165338,1.5520456509288716,0,0,0,0,0.32,0
scene-0148,11,13,0.7802083780979743,0.8832940496221936,2.0713997078397037,1.6775404423168905,1.6754210411093986,0,0,0,0,0.4,0
scene-0148,12,13,0.7990599702563612,0.8939015439389068,2.0584658622256686,1.689406216794184,1.6827274914705097,0,0,0,0,0.48,0
scene-0148,13,13,1.3572180733169128,1.1649970271708476,3.279735193879477,1.8197541405146986,1.7927847122698484,0,0,0,0,0.6,0
scene-0148,14,13,1.321042072532115,1.1493659436977046,3.235350205240422,2.2176824140666946,2.1734146260499867,0,0,0,1,0.84,1
scene-0148,15,13,2.267458649939151,1.5058083045126132,5.602918245668447,1.8626627437999335,1.6591223128965484,0,0,0,0,0.68,0
scene-0148,16,13,2.44324600819751,1.563088611754788,6.196240880098586,1.7201686109165828,1.3340505346168385,0,0,0,0,0.52,0
scene-0148,17,13,1.942574888554514,1.3937628523369798,4.793610802702342,1.6078708781779874,1.265527617100795,0,0,0,0,0.36,0
scene-0148,18,13,2.6723833909694115,1.6347426069474704,7.079803871572457,2.0882044418491548,1.6492513829418005,0,0,0,0,0.8,1
scene-0148,19,13,2.30815663975015,1.5192618733286734,6.256708777332623,2.3977191234700674,2.1980386959459968,0,0,1,1,0.88,1
scene-0148,20,13,2.5808062010634343,1.6064887802482264,7.150122861109583,3.316773039006904,3.2492529418246314,1,1,1,1,1.0,1
scene-0148,21,13,0.548081324975371,0.7403251481446318,1.620743599969391,2.5280676507047066,2.5069487307606373,0,0,1,1,0.92,1
scene-0148,22,13,0.5245377908539779,0.7242498124638886,1.3922397962969457,2.6621528479164587,2.6243274885582446,0,1,1,1,0.96,1
scene-0148,23,13,1.5671429746673553,1.2518558122512973,4.755555492720073,2.082744526148048,2.042707431670833,0,0,0,0,0.76,0
scene-0148,24,13,2.5720021589171487,1.6037462888241234,8.266148984497963,1.6824348191731606,1.5018856592229557,0,0,0,0,0.44,0
scene-0148,25,13,3.51928526972749,1.8759758180017914,10.406445614685367,1.394919044562429,0.6292916637692231,0,0,0,0,0.0,0
scene-0265,0,13,1.6896557809281332,1.2998676013071997,4.837279889670352,1.227161870450409,0.703737371948896,0,0,0,0,0.2916666666666667,0
scene-0265,1,13,0.5520022149256327,0.742968515433617,1.7974522418065253,0.8744987294731332,0.7380469621802828,0,0,0,0,0.08333333333333333,0
scene-0265,2,13,0.5246211736279162,0.7243073751025294,1.748921759845763,0.712843970082141,0.5530573950982838,0,0,0,0,0.0,0
scene-0265,3,13,0.30664113354730677,0.553751870016984,0.8903851282661669,1.1928138378828863,1.1310404361921123,0,0,0,0,0.25,0
scene-0265,4,13,0.1315035951301803,0.36263424428779517,0.38015340251681706,1.607774940141058,1.5926407707388883,0,0,0,0,0.7916666666666666,0
scene-0265,5,13,0.7213638579634044,0.8493314182128225,1.9772632600126805,1.9799462960807097,1.9638629722467815,0,0,0,0,0.9166666666666666,1
scene-0265,6,13,1.237709721000314,1.112524031650694,3.6184286668540775,2.5848748327743873,2.5827396818472796,0,1,1,1,1.0,1
scene-0265,7,13,1.2177733953683456,1.1035277048485668,3.31045445779857,2.306500057116634,2.257217372311826,0,0,1,1,0.9583333333333334,1
scene-0265,8,13,1.9915423514836814,1.4112201640720987,5.037817090211525,1.7557305175349194,1.6559790320280492,0,0,0,0,0.875,1
scene-0265,9,13,2.6706158845822006,1.6342019105918952,7.594908582383498,1.338750410725634,0.9354735344846502,0,0,0,0,0.5,0
scene-0265,10,13,2.700736546703144,1.6433917812570271,7.635576005174621,1.3691531422464356,0.6619774171030325,0,0,0,0,0.625,0
scene-0265,11,13,1.5825644193762007,1.2580001666836935,4.070974457525192,1.338032663119107,1.0777003042062907,0,0,0,0,0.4583333333333333,0
scene-0265,12,13,2.3125334028069124,1.5207016153101542,7.311232817894133,1.3519159028688756,1.1688705360511158,0,0,0,0,0.5416666666666666,0
scene-0265,13,13,1.0430524988304921,1.0212994168364595,2.814343464882801,1.686464999764515,1.6588144274898777,0,0,0,0,0.8333333333333334,1
scene-0265,14,13,1.928697382345583,1.3887754974601125,5.06959686313177,1.4228708221513113,1.1760536537802244,0,0,0,0,0.6666666666666666,0
scene-0265,15,13,3.0744143353973787,1.7534007914328598,8.51474405322087,1.3003108818824782,0.5976408493348515,0,0,0,0,0.375,0
scene-0265,16,13,2.771954428249361,1.6649187452393468,6.8114977645350585,1.5545614223640014,0.7863812747676308,0,0,0,0,0.75,0
scene-0265,17,13,0.851835709199975,0.9229494618883393,2.693844818344706,1.1779756423745167,0.9550343948386132,0,0,0,0,0.20833333333333334,0
scene-0265,18,13,1.0283838194408264,1.0140926089075033,3.4594752476414468,0.9084361715391106,0.6909314829289618,0,0,0,0,0.125,0
scene-0265,19,13,0.44530493381249775,0.6673117216207862,1.6212145262037816,0.7557775152704777,0.6129358429215658,0,0,0,0,0.041666666666666664,0
scene-0265,20,13,0.5403693275116419,0.7350981754239646,1.5759074505420558,0.9140037878454075,0.7640071591217735,0,0,0,0,0.16666666666666666,0
scene-0265,21,13,0.5213939398077702,0.7220761315870856,1.4732809893376135,1.2895724212135393,1.199340508290258,0,0,0,0,0.3333333333333333,0
scene-0265,22,13,0.1347592644331427,0.36709571562896604,0.4093384362991849,1.322022861366152,1.295505622021855,0,0,0,0,0.4166666666666667,0
scene-0265,23,13,0.4572286351338102,0.6761868344871927,1.7120366793791448,1.4624544780000224,1.3962338416469697,0,0,0,0,0.7083333333333334,0
scene-0265,24,13,0.6244289486592711,0.790208167927459,1.9829677497649512,1.365262111960033,1.2986117175528813,0,0,0,0,0.5833333333333334,0
scene-0266,0,13,6.797109772688631,2.6071267273933256,17.007150233677343,2.203962294950503,0.8895063880526708,0,0,0,1,0.68,0
scene-0266,1,13,4.102192062587101,2.025386892074475,10.563219230186915,2.323092042266273,1.7752152080217052,0,0,1,1,0.72,0
scene-0266,2,13,1.4170638192588807,1.1904048971920775,3.941872701044436,2.765086201124527,2.686677139437384,0,1,1,1,0.84,1
scene-0266,3,13,1.2021842311295263,1.0964416223080582,3.7461328593561665,2.616818698020748,2.571384080120529,0,1,1,1,0.76,0
scene-0266,4,13,9.712645797870138,3.1165117997322165,26.666577341509683,2.895785025593929,2.7185809037803677,0,1,1,1,0.88,1
scene-0266,5,13,4.559505323489029,2.135299820514447,12.312845657230442,1.4641564576258004,0.7131248980329953,0,0,0,0,0.44,0
scene-0266,6,13,1.47048521612301,1.2126356485453536,2.9313102693202344,1.4093094604433638,1.243399548390397,0,0,0,0,0.36,0
scene-0266,7,13,0.21257597776504525,0.46105962495651825,0.6686597938415275,1.077703876913844,1.0571507506592182,0,0,0,0,0.28,0
scene-0266,8,13,0.7940446031823184,0.8910918040147818,2.5659947438204687,0.8837457532823663,0.6730373223169792,0,0,0,0,0.08,0
scene-0266,9,13,1.5520014300464957,1.2457934941419848,4.753256795917191,1.0077208413585972,0.33153860330997525,0,0,0,0,0.16,0
scene-0266,10,13,0.8496808669498814,0.9217813552843653,2.5001351669891028,0.8303635380372444,0.350543943851499,0,0,0,0,0.04,0
scene-0266,11,13,0.8880079709566289,0.942341748495008,3.076767360897219,1.063461037221535,0.9596862044713156,0,0,0,0,0.2,0
scene-0266,12,13,6.340402432901868,2.5180155743962085,19.472293472960374,2.1190449941374405,2.081814966394336,0,0,0,1,0.64,0
scene-0266,13,13,0.3689877319736878,0.6074436039449982,1.195070176469675,1.7438997474052722,1.7273214148360758,0,0,0,0,0.48,0
scene-0266,14,13,1.9814269228457466,1.40763167158378,6.9155748003660955,2.0580268255190797,1.906990589838719,0,0,0,0,0.6,0
scene-0266,15,13,2.013692054734711,1.4190461778020864,6.411507677465163,1.8090750287670085,1.5190639954690202,0,0,0,0,0.56,0
scene-0266,16,13,1.3053018099326217,1.1424980568616394,4.224639891735108,1.461116253618235,1.248095094608954,0,0,0,0,0.4,0
scene-0266,17,13,0.08118361586534706,0.2849273870047368,0.2902837877507911,1.0718394766236066,1.0515976474363804,0,0,0,0,0.24,0
scene-0266,18,13,1.6027894674201122,1.2660132177114551,5.879701527590656,0.89337695074387,0.8024898866135826,0,0,0,0,0.12,0
scene-0266,19,13,0.9537552456992969,0.9766039349190115,3.4028466059873206,0.8160227495280383,0.4305657618122529,0,0,0,0,0.0,0
scene-0266,20,13,0.8941594655834967,0.9456000558288354,3.077747558555745,1.371742122285832,1.240287865702683,0,0,0,0,0.32,0
scene-0266,21,13,0.7998916569326512,0.8943666233333236,2.9286757655710223,1.7628767072777278,1.6538902680042884,0,0,0,0,0.52,0
scene-0266,22,13,0.5246059982892897,0.7242968992680348,2.192663060722599,2.729290001469256,2.7165052143304513,0,1,1,1,0.8,1
scene-0266,23,13,0.6070422487327002,0.7791291604943946,2.3134500405382536,3.8280810064222566,3.8148923319516985,1,1,1,1,0.96,1
scene-0266,24,13,4.407020483306504,2.0992904713989686,16.562909555466767,4.149947292622268,3.906634652026997,1,1,1,1,1.0,1
scene-0266,25,13,4.8693335218468325,2.206656638864967,16.464840238430767,3.421080474285598,3.2472380947092367,1,1,1,1,0.92,1
scene-0279,0,13,5.5667757930890795,2.359401575206959,14.97044275701629,3.458280225315757,3.456500482552976,1,1,1,1,0.84,1
scene-0279,1,13,7.702420934048312,2.775323572855661,18.736956674828527,3.614071173949107,3.418935958556388,1,1,1,1,0.92,1
scene-0279,2,13,9.06356588217726,3.010575672886709,22.99538620320527,3.507525482385506,3.0875579692293607,1,1,1,1,0.88,1
scene-0279,3,13,5.9268577102467646,2.4345138550122822,14.198071157522836,2.5536869431994416,2.031842360585312,0,0,1,1,0.68,0
scene-0279,4,13,6.548041724152642,2.5589141689694563,17.194443944511118,2.0162354869043644,0.8758591864356212,0,0,0,0,0.64,0
scene-0279,5,13,4.22344513383095,2.0551022198009883,12.021660212436522,1.695191319668641,1.1055480354734162,0,0,0,0,0.56,0
scene-0279,6,13,3.985587574553993,1.9963936421843247,12.960124780489341,3.3313108590778553,3.2518516392972763,1,1,1,1,0.8,1
scene-0279,7,13,1.9668038272272002,1.4024278331619064,5.751913782503613,3.968545924095832,3.966039633405792,1,1,1,1,1.0,1
scene-0279,8,13,7.483349999211434,2.735571238189829,20.91829593955585,3.761492074869023,3.4730887317461416,1,1,1,1,0.96,1
scene-0279,9,13,6.1678250465950635,2.483510629450791,15.130158208508114,2.586804094195379,2.4368292068448185,0,1,1,1,0.72,0
scene-0279,10,13,11.512587216085088,3.393020367767498,26.782769938094575,3.1499907989177824,2.9255582134331735,1,1,1,1,0.76,0
scene-0279,11,13,5.65866053255733,2.378793923936525,13.99055710805009,1.6264572984563523,1.0302867871529446,0,0,0,0,0.52,0
scene-0279,12,12,6.143154213240632,2.478538725386519,15.20913048553441,1.7347888624717223,0.9289529874906853,0,0,0,0,0.6,0
scene-0279,13,13,3.524423582569123,1.8773448225004172,10.06966161260503,1.5238442881226073,0.8301939001706495,0,0,0,0,0.48,0
scene-0279,14,13,2.899841808399137,1.7028921893059281,8.677025154460392,1.3511501254882747,1.0183008147743744,0,0,0,0,0.4,0
scene-0279,15,13,1.343456223432983,1.1590755900427647,3.2184992155093375,1.5119950134491633,1.4838393279306314,0,0,0,0,0.44,0
scene-0279,16,13,2.3845124108491857,1.5441866502625858,7.736663026390234,1.1509560767778766,0.950690634936437,0,0,0,0,0.36,0
scene-0279,17,13,0.4322389638875645,0.6574488298624954,1.2967830992262,0.7291886822971632,0.518993516973117,0,0,0,0,0.0,0
